Year,Month,Product ID,Category,Region,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing
2022.0,2.0,P0006,Toys,South,27.0,111.0,34.41,20.95,15.0,Snowy,0.0,25.04
2022.0,2.0,P0007,Groceries,South,360.0,61.0,377.88,84.41,0.0,Cloudy,0.0,80.53
2022.0,2.0,P0008,Furniture,East,22.0,35.0,32.36,70.93,10.0,Rainy,0.0,74.17
2022.0,2.0,P0009,Toys,East,5.0,200.0,-2.84,95.85,15.0,Snowy,1.0,98.79
2022.0,2.0,P0010,Electronics,North,151.0,183.0,166.83,51.53,5.0,Rainy,0.0,49.47
2022.0,2.0,P0011,Furniture,East,2.0,85.0,15.7,50.64,5.0,Snowy,0.0,50.73
2022.0,2.0,P0012,Toys,North,222.0,101.0,235.52,59.66,0.0,Cloudy,1.0,59.24
2022.0,2.0,P0013,Groceries,West,193.0,105.0,193.49,64.49,15.0,Snowy,1.0,68.62
2022.0,2.0,P0014,Toys,West,394.0,156.0,408.88,51.04,5.0,Snowy,1.0,50.61
2022.0,2.0,P0015,Electronics,West,46.0,195.0,54.39,42.9,15.0,Snowy,1.0,40.04
2022.0,2.0,P0016,Furniture,North,236.0,139.0,241.93,12.52,15.0,Cloudy,0.0,15.45
2022.0,2.0,P0017,Toys,East,137.0,22.0,151.86,31.24,5.0,Sunny,1.0,34.33
2022.0,2.0,P0018,Groceries,West,69.0,29.0,65.48,50.21,10.0,Rainy,0.0,51.06
2022.0,2.0,P0019,Furniture,South,428.0,135.0,443.76,83.39,0.0,Snowy,0.0,84.11
2022.0,2.0,P0020,Toys,West,229.0,144.0,237.66,58.64,20.0,Cloudy,0.0,62.97
2022.0,2.0,P0001,Furniture,West,37.0,146.0,50.23,61.85,15.0,Snowy,1.0,60.12
2022.0,2.0,P0002,Groceries,South,71.0,109.0,90.88,48.96,0.0,Cloudy,1.0,51.54
2022.0,2.0,P0003,Clothing,South,248.0,58.0,242.25,41.68,20.0,Rainy,0.0,42.83
2022.0,2.0,P0004,Electronics,West,25.0,72.0,21.4,44.81,0.0,Snowy,1.0,44.35
2022.0,2.0,P0005,Electronics,South,54.0,98.0,46.33,27.79,10.0,Snowy,1.0,28.32
2022.0,2.0,P0006,Groceries,West,106.0,121.0,114.47,33.22,0.0,Sunny,1.0,30.03
2022.0,2.0,P0007,Toys,West,284.0,46.0,283.38,88.79,20.0,Cloudy,1.0,91.16
2022.0,2.0,P0008,Clothing,South,8.0,111.0,23.14,42.77,20.0,Cloudy,1.0,40.59
2022.0,2.0,P0009,Groceries,West,92.0,23.0,88.68,31.01,5.0,Sunny,0.0,30.35
2022.0,2.0,P0010,Furniture,West,66.0,116.0,70.26,16.8,0.0,Rainy,0.0,20.1
2022.0,2.0,P0011,Furniture,South,178.0,190.0,175.5,62.6,10.0,Rainy,0.0,63.72
2022.0,2.0,P0012,Electronics,North,332.0,49.0,340.09,98.05,15.0,Cloudy,0.0,95.29
2022.0,2.0,P0013,Clothing,South,79.0,66.0,84.39,12.48,0.0,Rainy,0.0,14.47
2022.0,2.0,P0014,Toys,West,144.0,62.0,160.69,67.74,20.0,Snowy,0.0,70.13
2022.0,2.0,P0015,Clothing,East,144.0,110.0,157.13,19.15,10.0,Sunny,0.0,18.69
2022.0,2.0,P0016,Furniture,East,166.0,177.0,178.78,15.69,15.0,Sunny,0.0,12.19
2022.0,2.0,P0017,Toys,North,388.0,141.0,394.01,54.5,10.0,Snowy,0.0,49.55
2022.0,2.0,P0018,Clothing,West,154.0,185.0,163.38,79.36,10.0,Cloudy,0.0,77.45
2022.0,2.0,P0019,Groceries,South,214.0,114.0,221.01,23.39,20.0,Rainy,0.0,26.15
2022.0,2.0,P0020,Electronics,West,161.0,177.0,153.63,65.26,20.0,Cloudy,1.0,63.49
2022.0,2.0,P0001,Clothing,South,109.0,196.0,115.07,26.26,20.0,Rainy,1.0,24.57
2022.0,2.0,P0002,Furniture,West,150.0,159.0,159.14,30.56,15.0,Sunny,1.0,26.87
2022.0,2.0,P0003,Groceries,West,31.0,88.0,35.02,62.29,5.0,Snowy,0.0,58.06
2022.0,2.0,P0004,Furniture,South,1.0,48.0,-2.22,14.77,5.0,Rainy,1.0,11.15
2022.0,2.0,P0005,Groceries,South,214.0,94.0,211.02,84.95,15.0,Rainy,1.0,84.91
2022.0,2.0,P0006,Electronics,South,65.0,69.0,69.06,83.57,10.0,Cloudy,1.0,81.46
2022.0,2.0,P0007,Groceries,West,47.0,192.0,45.48,44.98,15.0,Rainy,1.0,43.93
2022.0,2.0,P0008,Clothing,East,94.0,83.0,96.65,54.07,5.0,Rainy,0.0,52.19
2022.0,2.0,P0009,Groceries,West,212.0,106.0,231.22,24.95,15.0,Sunny,0.0,20.25
2022.0,2.0,P0010,Toys,South,41.0,173.0,38.56,74.51,10.0,Rainy,0.0,74.68
2022.0,2.0,P0011,Electronics,West,33.0,102.0,28.36,93.72,10.0,Cloudy,1.0,94.9
2022.0,2.0,P0012,Electronics,South,88.0,102.0,80.45,88.9,0.0,Rainy,1.0,89.85
2022.0,2.0,P0013,Clothing,West,186.0,86.0,205.14,30.26,10.0,Sunny,0.0,33.36
2022.0,2.0,P0014,Furniture,North,26.0,75.0,45.3,95.53,5.0,Sunny,1.0,91.85
2022.0,2.0,P0015,Groceries,East,43.0,35.0,61.97,57.06,5.0,Cloudy,0.0,53.51
2022.0,2.0,P0016,Groceries,South,136.0,48.0,148.16,27.92,15.0,Cloudy,0.0,28.42
2022.0,2.0,P0017,Furniture,East,139.0,156.0,158.02,55.47,0.0,Snowy,0.0,51.5
2022.0,2.0,P0018,Groceries,West,185.0,70.0,190.36,93.62,10.0,Rainy,1.0,97.07
2022.0,2.0,P0019,Electronics,East,153.0,76.0,152.95,49.54,0.0,Sunny,0.0,47.84
2022.0,2.0,P0020,Groceries,East,2.0,159.0,18.05,15.91,0.0,Cloudy,0.0,13.7
2022.0,2.0,P0001,Groceries,South,16.0,143.0,22.37,90.55,0.0,Rainy,0.0,90.2
2022.0,2.0,P0002,Furniture,North,123.0,82.0,136.68,87.7,10.0,Cloudy,0.0,87.08
2022.0,2.0,P0003,Clothing,South,196.0,163.0,209.45,17.26,15.0,Sunny,1.0,20.65
2022.0,2.0,P0004,Clothing,East,133.0,68.0,146.05,29.25,10.0,Snowy,1.0,32.03
2022.0,2.0,P0005,Toys,East,13.0,54.0,24.59,51.33,10.0,Snowy,0.0,52.01
2022.0,2.0,P0006,Electronics,East,35.0,72.0,39.49,89.28,0.0,Cloudy,0.0,89.19
2022.0,2.0,P0007,Clothing,South,17.0,155.0,32.01,42.81,5.0,Snowy,0.0,41.9
2022.0,2.0,P0008,Toys,South,64.0,143.0,80.8,28.57,0.0,Sunny,0.0,24.68
2022.0,2.0,P0009,Electronics,West,143.0,175.0,147.51,84.9,5.0,Rainy,1.0,89.28
2022.0,2.0,P0010,Clothing,North,100.0,135.0,107.26,38.87,10.0,Rainy,1.0,43.2
2022.0,2.0,P0011,Groceries,West,90.0,156.0,93.81,54.96,20.0,Snowy,1.0,56.1
2022.0,2.0,P0012,Toys,West,11.0,198.0,13.08,53.89,5.0,Snowy,1.0,54.15
2022.0,2.0,P0013,Electronics,South,31.0,44.0,42.87,46.07,10.0,Snowy,0.0,41.77
2022.0,2.0,P0014,Groceries,East,45.0,140.0,47.71,38.46,0.0,Sunny,0.0,40.13
2022.0,2.0,P0015,Furniture,South,43.0,190.0,35.32,46.61,10.0,Sunny,1.0,48.57
2022.0,2.0,P0016,Clothing,West,33.0,164.0,33.93,53.21,10.0,Snowy,1.0,52.91
2022.0,2.0,P0017,Toys,East,31.0,86.0,50.51,43.18,15.0,Cloudy,0.0,41.83
2022.0,2.0,P0018,Groceries,East,103.0,123.0,115.08,18.71,15.0,Rainy,0.0,20.48
2022.0,2.0,P0019,Furniture,North,14.0,180.0,18.29,82.06,20.0,Cloudy,0.0,85.34
2022.0,2.0,P0020,Electronics,West,227.0,33.0,218.43,69.25,5.0,Cloudy,0.0,69.61
2022.0,2.0,P0001,Toys,East,366.0,170.0,380.19,52.98,10.0,Rainy,0.0,56.32
2022.0,2.0,P0002,Toys,West,159.0,88.0,175.81,43.66,20.0,Sunny,0.0,48.01
2022.0,2.0,P0003,Toys,South,59.0,59.0,56.87,72.34,10.0,Snowy,1.0,73.95
2022.0,2.0,P0004,Electronics,South,99.0,52.0,104.47,38.43,20.0,Sunny,1.0,43.3
2022.0,2.0,P0005,Groceries,East,2.0,20.0,15.89,12.91,5.0,Sunny,1.0,8.94
2022.0,2.0,P0006,Furniture,West,131.0,172.0,148.39,39.12,10.0,Cloudy,0.0,40.36
2022.0,2.0,P0007,Furniture,East,291.0,144.0,307.86,14.68,5.0,Snowy,1.0,19.51
2022.0,2.0,P0008,Electronics,South,16.0,154.0,16.12,65.49,0.0,Cloudy,1.0,66.73
2022.0,2.0,P0009,Electronics,North,13.0,197.0,26.77,88.62,0.0,Snowy,0.0,92.58
2022.0,2.0,P0010,Furniture,East,65.0,113.0,64.48,48.38,20.0,Rainy,1.0,48.27
2022.0,2.0,P0011,Groceries,North,151.0,190.0,146.01,94.75,0.0,Snowy,0.0,97.96
2022.0,2.0,P0012,Toys,South,83.0,156.0,96.01,39.62,20.0,Sunny,1.0,39.99
2022.0,2.0,P0013,Furniture,West,284.0,86.0,274.16,55.33,15.0,Sunny,1.0,59.41
2022.0,2.0,P0014,Furniture,South,116.0,105.0,124.63,67.96,0.0,Sunny,0.0,64.47
2022.0,2.0,P0015,Groceries,North,294.0,32.0,299.63,28.77,0.0,Rainy,1.0,24.2
2022.0,2.0,P0016,Toys,West,224.0,114.0,243.95,38.01,15.0,Cloudy,0.0,39.8
2022.0,2.0,P0017,Clothing,East,320.0,53.0,324.9,35.72,20.0,Rainy,1.0,38.36
2022.0,2.0,P0018,Toys,South,72.0,35.0,80.48,68.35,10.0,Sunny,0.0,71.66
2022.0,2.0,P0019,Clothing,North,85.0,145.0,76.55,30.87,15.0,Snowy,0.0,30.58
2022.0,2.0,P0020,Furniture,West,53.0,40.0,43.09,74.1,0.0,Sunny,0.0,69.93
2022.0,2.0,P0001,Furniture,North,58.0,131.0,63.59,10.35,15.0,Rainy,0.0,12.41
2022.0,2.0,P0002,Toys,West,194.0,141.0,196.47,71.88,5.0,Cloudy,1.0,73.21
2022.0,2.0,P0003,Toys,South,23.0,142.0,14.37,79.58,0.0,Sunny,0.0,80.14
2022.0,2.0,P0004,Toys,East,88.0,64.0,100.96,24.85,10.0,Cloudy,1.0,24.67
2022.0,2.0,P0005,Toys,West,164.0,41.0,183.5,31.83,15.0,Rainy,0.0,36.36
2022.0,2.0,P0006,Electronics,East,13.0,119.0,27.35,87.11,20.0,Sunny,0.0,90.65
2022.0,2.0,P0007,Groceries,North,421.0,25.0,421.13,45.29,0.0,Snowy,1.0,49.64
2022.0,2.0,P0008,Clothing,West,14.0,190.0,10.89,67.92,0.0,Rainy,1.0,69.04
2022.0,2.0,P0009,Toys,North,155.0,162.0,167.76,89.31,15.0,Snowy,1.0,88.6
2022.0,2.0,P0010,Groceries,West,29.0,57.0,19.44,55.66,0.0,Sunny,0.0,53.97
2022.0,2.0,P0011,Toys,North,39.0,96.0,29.9,62.99,5.0,Cloudy,0.0,65.43
2022.0,2.0,P0012,Electronics,East,165.0,152.0,174.04,61.1,20.0,Rainy,1.0,61.8
2022.0,2.0,P0013,Clothing,South,123.0,185.0,119.11,29.19,15.0,Sunny,1.0,30.63
2022.0,2.0,P0014,Furniture,West,230.0,55.0,232.78,51.43,15.0,Snowy,1.0,46.46
2022.0,2.0,P0015,Toys,North,157.0,193.0,169.6,30.52,15.0,Sunny,0.0,30.56
2022.0,2.0,P0016,Groceries,North,34.0,169.0,32.94,67.02,20.0,Sunny,0.0,64.88
2022.0,2.0,P0017,Electronics,West,22.0,56.0,14.55,60.54,10.0,Rainy,1.0,63.41
2022.0,2.0,P0018,Toys,South,342.0,88.0,332.25,81.08,10.0,Snowy,1.0,82.73
2022.0,2.0,P0019,Clothing,South,150.0,104.0,149.99,15.68,5.0,Rainy,0.0,17.14
2022.0,2.0,P0020,Groceries,South,2.0,191.0,-2.28,85.7,0.0,Snowy,0.0,86.17
2022.0,2.0,P0001,Furniture,East,83.0,102.0,90.02,21.77,5.0,Rainy,1.0,25.95
2022.0,2.0,P0002,Electronics,East,32.0,144.0,48.55,94.59,15.0,Snowy,1.0,97.26
2022.0,2.0,P0003,Groceries,West,161.0,133.0,163.48,10.81,10.0,Sunny,1.0,15.4
2022.0,2.0,P0004,Electronics,West,124.0,28.0,125.45,93.58,0.0,Cloudy,0.0,89.76
2022.0,2.0,P0005,Clothing,North,33.0,122.0,41.88,41.19,5.0,Rainy,1.0,42.32
2022.0,2.0,P0006,Clothing,North,39.0,121.0,38.21,35.21,5.0,Cloudy,1.0,31.46
2022.0,2.0,P0007,Electronics,South,5.0,131.0,4.16,96.26,5.0,Cloudy,0.0,101.08
2022.0,2.0,P0008,Toys,West,299.0,134.0,311.36,92.52,20.0,Cloudy,1.0,97.52
2022.0,2.0,P0009,Toys,South,125.0,27.0,134.54,60.83,15.0,Snowy,1.0,65.11
2022.0,2.0,P0010,Furniture,South,307.0,135.0,325.91,56.09,15.0,Rainy,0.0,53.65
2022.0,2.0,P0011,Furniture,West,478.0,140.0,482.33,72.92,10.0,Cloudy,0.0,68.21
2022.0,2.0,P0012,Toys,East,37.0,93.0,36.49,71.0,15.0,Rainy,0.0,71.87
2022.0,2.0,P0013,Toys,East,327.0,110.0,334.16,37.41,5.0,Sunny,1.0,41.51
2022.0,2.0,P0014,Toys,West,435.0,192.0,435.98,63.83,0.0,Sunny,0.0,59.2
2022.0,2.0,P0015,Electronics,North,99.0,110.0,109.22,76.28,5.0,Rainy,0.0,75.46
2022.0,2.0,P0016,Clothing,East,56.0,80.0,46.73,33.32,10.0,Sunny,0.0,37.06
2022.0,2.0,P0017,Clothing,East,135.0,53.0,141.43,85.11,10.0,Cloudy,1.0,80.37
2022.0,2.0,P0018,Toys,West,345.0,75.0,349.68,22.98,5.0,Cloudy,0.0,24.11
2022.0,2.0,P0019,Furniture,North,191.0,189.0,197.65,21.71,5.0,Sunny,0.0,19.72
2022.0,2.0,P0020,Clothing,West,294.0,69.0,298.92,69.83,5.0,Rainy,0.0,68.53
2022.0,2.0,P0001,Clothing,South,150.0,169.0,147.46,21.09,10.0,Sunny,0.0,23.73
2022.0,2.0,P0002,Clothing,West,417.0,105.0,419.77,70.41,5.0,Snowy,0.0,66.77
2022.0,2.0,P0003,Furniture,North,253.0,95.0,255.43,99.36,20.0,Rainy,1.0,100.92
2022.0,2.0,P0004,Furniture,South,141.0,183.0,131.44,62.32,0.0,Sunny,1.0,67.27
2022.0,2.0,P0005,Furniture,North,189.0,74.0,187.13,41.42,10.0,Rainy,0.0,43.54
2022.0,2.0,P0006,Clothing,West,48.0,30.0,45.23,90.24,15.0,Cloudy,0.0,89.12
2022.0,2.0,P0007,Toys,West,185.0,154.0,182.97,53.25,5.0,Sunny,1.0,55.07
2022.0,2.0,P0008,Clothing,East,21.0,50.0,40.45,22.72,0.0,Rainy,1.0,24.12
2022.0,2.0,P0009,Toys,West,38.0,34.0,40.26,17.32,5.0,Cloudy,1.0,18.34
2022.0,2.0,P0010,Furniture,North,175.0,58.0,184.51,84.37,10.0,Cloudy,0.0,83.43
2022.0,2.0,P0011,Clothing,West,261.0,161.0,278.66,72.56,0.0,Cloudy,1.0,77.27
2022.0,2.0,P0012,Groceries,South,28.0,124.0,37.36,62.79,0.0,Sunny,1.0,65.12
2022.0,2.0,P0013,Electronics,North,70.0,102.0,69.97,42.12,5.0,Snowy,0.0,41.2
2022.0,2.0,P0014,Groceries,West,340.0,36.0,353.19,61.6,10.0,Cloudy,1.0,58.46
2022.0,2.0,P0015,Electronics,North,200.0,72.0,192.91,67.92,0.0,Sunny,1.0,70.05
2022.0,2.0,P0016,Furniture,South,256.0,163.0,266.51,79.17,20.0,Snowy,0.0,81.84
2022.0,2.0,P0017,Toys,West,484.0,91.0,480.11,49.61,15.0,Rainy,0.0,48.16
2022.0,2.0,P0018,Toys,West,25.0,114.0,22.7,44.87,15.0,Sunny,0.0,46.09
2022.0,2.0,P0019,Groceries,East,15.0,101.0,11.36,95.03,20.0,Snowy,1.0,96.61
2022.0,2.0,P0020,Furniture,West,78.0,122.0,74.76,93.01,0.0,Cloudy,0.0,93.25
2022.0,2.0,P0001,Clothing,South,237.0,102.0,229.08,89.58,5.0,Rainy,0.0,91.4
2022.0,2.0,P0002,Furniture,South,97.0,39.0,114.69,85.11,10.0,Sunny,0.0,86.03
2022.0,2.0,P0003,Clothing,South,30.0,33.0,20.65,23.85,15.0,Rainy,0.0,20.63
2022.0,2.0,P0004,Furniture,South,105.0,164.0,104.07,82.75,10.0,Snowy,1.0,86.69
2022.0,2.0,P0005,Groceries,West,11.0,148.0,7.52,66.24,5.0,Rainy,0.0,67.3
2022.0,2.0,P0006,Clothing,East,489.0,138.0,506.37,71.79,20.0,Cloudy,1.0,68.56
2022.0,2.0,P0007,Furniture,East,112.0,113.0,112.0,33.02,10.0,Snowy,1.0,28.91
2022.0,2.0,P0008,Electronics,West,95.0,170.0,94.92,57.08,20.0,Cloudy,0.0,56.67
2022.0,2.0,P0009,Toys,North,217.0,53.0,218.94,40.41,5.0,Sunny,1.0,38.0
2022.0,2.0,P0010,Furniture,South,40.0,197.0,37.26,34.37,5.0,Snowy,1.0,30.8
2022.0,2.0,P0011,Furniture,South,109.0,33.0,126.09,86.21,20.0,Snowy,0.0,86.82
2022.0,2.0,P0012,Toys,East,252.0,22.0,270.25,19.47,0.0,Sunny,1.0,23.33
2022.0,2.0,P0013,Clothing,East,205.0,129.0,207.01,57.93,10.0,Rainy,0.0,57.94
2022.0,2.0,P0014,Clothing,North,353.0,50.0,371.79,39.1,5.0,Rainy,0.0,42.51
2022.0,2.0,P0015,Groceries,North,34.0,179.0,29.86,12.44,15.0,Cloudy,0.0,13.04
2022.0,2.0,P0016,Toys,West,1.0,24.0,-3.83,92.72,20.0,Sunny,1.0,91.12
2022.0,2.0,P0017,Electronics,West,29.0,138.0,47.04,64.83,0.0,Sunny,1.0,63.05
2022.0,2.0,P0018,Toys,East,358.0,88.0,351.02,57.55,20.0,Rainy,0.0,52.86
2022.0,2.0,P0019,Electronics,East,45.0,108.0,54.38,51.04,0.0,Rainy,1.0,54.75
2022.0,2.0,P0020,Furniture,East,193.0,136.0,193.95,98.73,15.0,Snowy,1.0,101.57
2022.0,2.0,P0001,Toys,West,341.0,80.0,351.39,31.19,20.0,Cloudy,1.0,26.59
2022.0,2.0,P0002,Electronics,North,103.0,35.0,107.36,64.84,0.0,Sunny,1.0,69.3
2022.0,2.0,P0003,Furniture,East,108.0,156.0,99.12,94.89,0.0,Sunny,1.0,99.01
2022.0,2.0,P0004,Toys,North,86.0,21.0,97.5,49.88,5.0,Rainy,0.0,49.91
2022.0,2.0,P0005,Clothing,East,15.0,50.0,28.01,33.03,5.0,Cloudy,0.0,31.26
2022.0,2.0,P0006,Electronics,South,270.0,126.0,267.88,79.97,15.0,Sunny,1.0,83.51
2022.0,2.0,P0007,Electronics,West,279.0,197.0,298.72,20.69,20.0,Snowy,1.0,17.67
2022.0,2.0,P0008,Electronics,South,24.0,21.0,14.15,52.57,10.0,Rainy,0.0,50.4
2022.0,2.0,P0009,Clothing,North,274.0,168.0,289.24,86.49,10.0,Snowy,0.0,83.37
2022.0,2.0,P0010,Electronics,West,155.0,66.0,149.06,25.36,15.0,Snowy,1.0,21.23
2022.0,2.0,P0011,Furniture,South,168.0,186.0,178.92,46.67,15.0,Rainy,0.0,42.31
2022.0,2.0,P0012,Groceries,South,27.0,54.0,45.01,21.54,15.0,Rainy,1.0,16.68
2022.0,2.0,P0013,Clothing,East,225.0,118.0,241.44,95.41,0.0,Sunny,0.0,94.46
2022.0,2.0,P0014,Groceries,East,96.0,53.0,87.75,91.97,15.0,Cloudy,1.0,89.15
2022.0,2.0,P0015,Groceries,West,74.0,194.0,68.86,71.55,15.0,Snowy,0.0,67.89
2022.0,2.0,P0016,Groceries,North,119.0,152.0,136.74,94.41,20.0,Rainy,0.0,92.68
2022.0,2.0,P0017,Electronics,West,22.0,68.0,20.16,97.11,10.0,Sunny,1.0,96.55
2022.0,2.0,P0018,Toys,West,201.0,110.0,198.64,30.43,20.0,Sunny,0.0,26.05
2022.0,2.0,P0019,Furniture,West,269.0,32.0,262.19,13.39,10.0,Rainy,1.0,17.13
2022.0,2.0,P0020,Clothing,South,48.0,26.0,64.9,23.69,15.0,Sunny,0.0,26.88
2022.0,2.0,P0001,Toys,East,111.0,113.0,112.32,92.7,0.0,Rainy,0.0,94.1
2022.0,2.0,P0002,Toys,West,176.0,158.0,177.7,25.15,0.0,Sunny,1.0,23.27
2022.0,2.0,P0003,Toys,North,115.0,62.0,131.47,48.42,5.0,Cloudy,0.0,52.38
2022.0,2.0,P0004,Furniture,South,199.0,140.0,207.07,54.64,20.0,Rainy,0.0,55.19
2022.0,2.0,P0005,Clothing,West,116.0,69.0,111.17,40.24,0.0,Snowy,0.0,36.67
2022.0,2.0,P0006,Electronics,South,300.0,147.0,319.11,89.45,20.0,Rainy,1.0,85.46
2022.0,2.0,P0007,Clothing,East,192.0,81.0,187.48,22.93,20.0,Snowy,1.0,22.38
2022.0,2.0,P0008,Clothing,North,35.0,111.0,38.88,10.71,10.0,Sunny,0.0,10.89
2022.0,2.0,P0009,Groceries,East,26.0,40.0,26.98,97.97,10.0,Cloudy,0.0,100.39
2022.0,2.0,P0010,Electronics,East,141.0,121.0,147.83,68.4,10.0,Rainy,1.0,68.12
2022.0,2.0,P0011,Clothing,South,413.0,22.0,407.14,93.37,10.0,Rainy,0.0,97.98
2022.0,2.0,P0012,Clothing,North,43.0,122.0,33.96,94.24,15.0,Cloudy,1.0,98.11
2022.0,2.0,P0013,Furniture,West,294.0,168.0,292.52,29.99,10.0,Sunny,0.0,29.92
2022.0,2.0,P0014,Toys,North,66.0,83.0,81.94,76.11,10.0,Rainy,0.0,71.93
2022.0,2.0,P0015,Toys,South,325.0,64.0,339.86,62.24,10.0,Rainy,0.0,59.76
2022.0,2.0,P0016,Electronics,West,9.0,185.0,2.12,20.54,5.0,Snowy,1.0,15.99
2022.0,2.0,P0017,Toys,South,23.0,180.0,16.77,81.94,15.0,Rainy,1.0,85.07
2022.0,2.0,P0018,Electronics,South,7.0,183.0,14.2,38.19,20.0,Rainy,1.0,36.76
2022.0,2.0,P0019,Groceries,West,239.0,192.0,241.39,15.69,15.0,Sunny,0.0,13.69
2022.0,2.0,P0020,Toys,South,64.0,43.0,75.97,54.9,20.0,Cloudy,0.0,59.7
2022.0,2.0,P0001,Groceries,West,266.0,186.0,265.08,40.46,10.0,Cloudy,0.0,40.25
2022.0,2.0,P0002,Electronics,South,27.0,78.0,18.71,28.89,15.0,Sunny,1.0,24.59
2022.0,2.0,P0003,Electronics,West,374.0,89.0,390.51,73.97,10.0,Rainy,1.0,72.79
2022.0,2.0,P0004,Clothing,East,215.0,47.0,232.91,23.46,15.0,Snowy,1.0,20.65
2022.0,2.0,P0005,Clothing,West,158.0,95.0,177.67,16.28,0.0,Snowy,1.0,21.08
2022.0,2.0,P0006,Clothing,South,31.0,47.0,29.05,34.31,20.0,Rainy,1.0,35.98
2022.0,2.0,P0007,Clothing,West,2.0,40.0,-1.07,10.83,20.0,Cloudy,1.0,8.75
2022.0,2.0,P0008,Groceries,East,383.0,196.0,375.86,67.65,0.0,Snowy,1.0,63.57
2022.0,2.0,P0009,Groceries,South,75.0,108.0,75.0,61.04,15.0,Cloudy,1.0,57.09
2022.0,2.0,P0010,Furniture,North,114.0,180.0,109.2,97.26,20.0,Sunny,1.0,101.2
2022.0,2.0,P0011,Groceries,North,3.0,110.0,-1.93,94.5,0.0,Cloudy,1.0,97.6
2022.0,2.0,P0012,Furniture,South,248.0,144.0,244.76,78.58,0.0,Rainy,0.0,77.33
2022.0,2.0,P0013,Groceries,West,73.0,198.0,72.28,23.24,0.0,Sunny,1.0,25.76
2022.0,2.0,P0014,Groceries,North,104.0,116.0,107.54,22.75,5.0,Sunny,1.0,19.85
2022.0,2.0,P0015,Toys,West,153.0,90.0,152.06,86.41,20.0,Snowy,1.0,86.46
2022.0,2.0,P0016,Toys,West,19.0,123.0,10.63,33.74,5.0,Sunny,0.0,36.18
2022.0,2.0,P0017,Toys,East,162.0,166.0,169.46,82.09,15.0,Rainy,1.0,82.24
2022.0,2.0,P0018,Furniture,West,63.0,23.0,79.14,38.94,10.0,Rainy,0.0,39.85
2022.0,2.0,P0019,Furniture,East,36.0,200.0,40.14,53.1,5.0,Cloudy,0.0,52.92
2022.0,2.0,P0020,Groceries,East,105.0,198.0,112.98,23.36,10.0,Sunny,1.0,23.97
2022.0,2.0,P0001,Furniture,South,133.0,125.0,151.71,58.43,20.0,Rainy,0.0,57.57
2022.0,2.0,P0002,Furniture,South,72.0,142.0,82.18,93.87,0.0,Rainy,0.0,91.05
2022.0,2.0,P0003,Groceries,North,170.0,156.0,181.9,29.74,0.0,Sunny,1.0,28.35
2022.0,2.0,P0004,Electronics,East,50.0,55.0,63.12,93.76,15.0,Cloudy,0.0,89.72
2022.0,2.0,P0005,Clothing,West,5.0,116.0,21.71,24.76,10.0,Rainy,0.0,25.72
2022.0,2.0,P0006,Clothing,North,302.0,114.0,316.2,65.8,20.0,Sunny,0.0,67.08
2022.0,2.0,P0007,Furniture,West,179.0,156.0,191.84,58.2,10.0,Rainy,1.0,54.79
2022.0,2.0,P0008,Groceries,North,24.0,153.0,42.75,41.49,0.0,Rainy,0.0,42.35
2022.0,2.0,P0009,Groceries,East,394.0,74.0,391.21,98.29,0.0,Rainy,0.0,99.93
2022.0,2.0,P0010,Clothing,North,20.0,200.0,27.79,49.58,10.0,Snowy,1.0,47.5
2022.0,2.0,P0011,Toys,East,197.0,154.0,209.7,94.23,15.0,Rainy,1.0,94.88
2022.0,2.0,P0012,Groceries,East,46.0,81.0,47.77,47.63,20.0,Snowy,1.0,45.34
2022.0,2.0,P0013,Clothing,East,246.0,65.0,261.03,43.53,10.0,Snowy,1.0,42.3
2022.0,2.0,P0014,Clothing,West,275.0,88.0,270.88,85.98,5.0,Sunny,1.0,90.73
2022.0,2.0,P0015,Electronics,East,361.0,124.0,365.64,53.47,20.0,Snowy,0.0,52.77
2022.0,2.0,P0016,Furniture,North,220.0,69.0,221.5,67.06,5.0,Rainy,0.0,63.63
2022.0,2.0,P0017,Groceries,West,9.0,67.0,11.46,90.92,5.0,Cloudy,0.0,95.31
2022.0,2.0,P0018,Electronics,North,110.0,135.0,116.44,31.2,5.0,Cloudy,0.0,30.89
2022.0,2.0,P0019,Groceries,South,26.0,168.0,31.35,39.08,10.0,Snowy,1.0,41.68
2022.0,2.0,P0020,Toys,South,152.0,146.0,170.95,90.66,0.0,Sunny,0.0,85.75
2022.0,2.0,P0001,Electronics,East,203.0,34.0,198.49,19.93,0.0,Sunny,0.0,24.88
2022.0,2.0,P0002,Furniture,South,48.0,148.0,60.8,83.76,0.0,Snowy,0.0,83.76
2022.0,2.0,P0003,Toys,North,130.0,67.0,137.13,26.61,0.0,Sunny,1.0,23.58
2022.0,2.0,P0004,Groceries,South,363.0,29.0,353.94,30.2,20.0,Rainy,0.0,32.58
2022.0,2.0,P0005,Toys,South,22.0,131.0,27.55,34.17,10.0,Rainy,1.0,30.05
2022.0,2.0,P0006,Clothing,West,220.0,93.0,223.83,65.33,5.0,Sunny,0.0,64.34
2022.0,2.0,P0007,Toys,East,24.0,40.0,40.14,87.36,10.0,Rainy,0.0,84.0
